,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,country,page
488,90,B09VRMPLVM,"McAfee Total Protection (4 + 1 Gerät) 2025 | 12 Monate|Secure VPN, Sicherheitssoftware mit Virenschutz, Kennwort-Manager, Ide","12,49 €",4,76.0,https://www.amazon.de/dp/B09VRMPLVM,"https://images-eu.ssl-images-amazon.com/images/I/61MZEhvYvhL._AC_UL900_SR900,600_.jpg",,DE,2
489,91,B0D7DZLMMM,"NordVPN Basis, 10 Geräte, 6 Monate, Premium-VPN-Software, Digitaler Code","24,99 €",4.2,1009.0,https://www.amazon.de/dp/B0D7DZLMMM,"https://images-eu.ssl-images-amazon.com/images/I/613i4CwckxL._AC_UL900_SR900,600_.jpg",,DE,2
490,92,B0957FD513,"McAfee Total Protection (5 Geräte) 2025 | Secure VPN, Sicherheitssoftware mit Virenschutz,Kennwort-Manager, Identitätsüberwac","17,00 €",3.2,12.0,https://www.amazon.de/dp/B0957FD513,"https://images-eu.ssl-images-amazon.com/images/I/610+d3FSijL._AC_UL900_SR900,600_.jpg",,DE,2
491,93,B0CPQ8ZXCG,Lidl Steuer 2025 für Steuererklärung 2024 ELSTER Nachfolger von 2024! Neu ! Download!,"8,00 €",4.6,118.0,https://www.amazon.de/dp/B0CPQ8ZXCG,"https://images-eu.ssl-images-amazon.com/images/I/61nG67i1xML._AC_UL900_SR900,600_.jpg",,DE,2
492,94,3828747671,Bitdefender Internet Security 3 Geräte / 18 Monate (Code in a Box),"38,80 €",4.1,64.0,https://www.amazon.de/dp/3828747671,"https://images-eu.ssl-images-amazon.com/images/I/717WNFo-BzL._AC_UL900_SR900,600_.jpg",,DE,2
493,95,B0DK81G6LD,"STEUEReasy 2025, clevere Schritt-für-Schritt Steuersoftware für die Steuererklärung 2024 | Windows-Version","13,99 €",3.6,162.0,https://www.amazon.de/dp/B0DK81G6LD,"https://images-eu.ssl-images-amazon.com/images/I/71FuV5cG+GL._AC_UL900_SR900,600_.jpg",,DE,2
494,96,B0CKRMN9BP,"WISO Steuer 2024 (für Steuerjahr 2023), Für Windows, Mac, Smartphones und Tablets, frustfreie Verpackung","29,21 €",4.8,15190.0,https://www.amazon.de/dp/B0CKRMN9BP,"https://images-eu.ssl-images-amazon.com/images/I/71quR7zZRIL._AC_UL900_SR900,600_.jpg",,DE,2
495,97,B07KLHP91C,Bitdefender Total Security 2025 | 10 Geräte | 2 Jahre | PC/Mac/iOS/Android | Code zur Aktivierung per E-Mail | Automatische V,"89,99 €",4.6,120.0,https://www.amazon.de/dp/B07KLHP91C,"https://images-eu.ssl-images-amazon.com/images/I/61iqOIVhVSL._AC_UL900_SR900,600_.jpg",,DE,2
496,98,B0DH54VR78,"G DATA Internet Security 2024/2025 | 1 Gerät | 1 Jahr | Made in Germany | Virenschutzprogramm | Für PC/Windows, Android, iOS ","12,40 €",3.9,30.0,https://www.amazon.de/dp/B0DH54VR78,"https://images-eu.ssl-images-amazon.com/images/I/61fN1g0cfvL._AC_UL900_SR900,600_.jpg",,DE,2
497,99,3648178539,QuickSteuer 2025 (für Steuerjahr 2024) | Minibox | Private und gewerbliche Steuererklärung,"18,99 €",4.3,5028.0,https://www.amazon.de/dp/3648178539,"https://images-eu.ssl-images-amazon.com/images/I/61gH+0RIWkL._AC_UL900_SR900,600_.jpg",,DE,2
498,100,B0BJXWS26Y,Kaspersky Standard Anti-Virus 2025 | 1 Gerät | 2 Jahre | Umfassender Schutz | Online-Banking Schutz | Leistungsoptimierung | ,"39,99 €",4.5,682.0,https://www.amazon.de/dp/B0BJXWS26Y,"https://images-eu.ssl-images-amazon.com/images/I/71lkilRP9iL._AC_UL900_SR900,600_.jpg",,DE,2
499,1,B07DX73SD3,Bitdefender Total Security | 10 appareils | 2 ans | PC/MAC/android | Code envoyé par la poste,"45,24 €",4.7,2347.0,https://www.amazon.fr/dp/B07DX73SD3,"https://images-eu.ssl-images-amazon.com/images/I/61PYsnwqcSL._AC_UL900_SR900,600_.jpg",,FR,1
500,2,B07V4GYHJW,Norton 360 Deluxe |5 appareils | 1 An d'Abonnement en renouvellement automatique |Téléchargement,"17,99 €",4,1496.0,https://www.amazon.fr/dp/B07V4GYHJW,"https://images-eu.ssl-images-amazon.com/images/I/61unulMJMLL._AC_UL900_SR900,600_.jpg",,FR,1
501,3,B0CNFM4K2L,Microsoft 365 Famille | 12 mois | 6 utilisateurs | Applications Office avec IA | Jusqu'à 6To de Stockage Onedrive | Abonnemen,"116,10 €",3.6,834.0,https://www.amazon.fr/dp/B0CNFM4K2L,"https://images-eu.ssl-images-amazon.com/images/I/71qKMgBQjqL._AC_UL900_SR900,600_.jpg",,FR,1
502,4,B07H6CDZKD,Kaspersky Plus Internet Security 2025 | 1 appareil | 1 an | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots d,"24,99 €",4.3,509.0,https://www.amazon.fr/dp/B07H6CDZKD,"https://images-eu.ssl-images-amazon.com/images/I/71IQT8BgJ+L._AC_UL900_SR900,600_.jpg",,FR,1
503,5,B076JK8Y4D,Adobe Lightroom incl. Lightroom Classic 1 TO | fonctionnalités IA | 1 an |PC/Mac |Téléchargement,"99,99 €",4,87.0,https://www.amazon.fr/dp/B076JK8Y4D,"https://images-eu.ssl-images-amazon.com/images/I/511qBRIbdVL._AC_UL900_SR900,600_.jpg",,FR,1
504,6,B0CNFXFG2Y,Microsoft 365 Personnel | 12 mois | 1 utilisateur | Applications Office avec IA | 1To de Stockage Onedrive | Abonnement Amazo,"89,10 €",3.6,834.0,https://www.amazon.fr/dp/B0CNFXFG2Y,"https://images-eu.ssl-images-amazon.com/images/I/715+nbVZeOL._AC_UL900_SR900,600_.jpg",,FR,1
505,7,B0DK2BQLHS,Microsoft Office Famille 2024 | Code d'activation envoyé par email,"138,99 €",3.6,834.0,https://www.amazon.fr/dp/B0DK2BQLHS,"https://images-eu.ssl-images-amazon.com/images/I/617JEA-PKCL._AC_UL900_SR900,600_.jpg",,FR,1
506,8,B07KM2XTWZ,Bitdefender Total Security 2025 | 5 Appareils | 2 Ans | PC/Mac/iOS/Android | Code d’activation par email | Renouvellement Aut,"62,00 €",4.2,662.0,https://www.amazon.fr/dp/B07KM2XTWZ,"https://images-eu.ssl-images-amazon.com/images/I/61DjKgCtksL._AC_UL900_SR900,600_.jpg",,FR,1
507,9,B0D7DRRBWD,"NordVPN Basique, 10 Appareils, 6 Mois, Logiciel VPN Premium, Code Numérique","34,99 €",3.7,145.0,https://www.amazon.fr/dp/B0D7DRRBWD,"https://images-eu.ssl-images-amazon.com/images/I/61cf7kcnYGL._AC_UL900_SR900,600_.jpg",,FR,1
508,10,B07KM9XJM6,Bitdefender Internet Security 2025 | 5 Appareils | 2 Ans | PC | Code d’activation par email | Renouvellement Automatique,"49,41 €",4.2,345.0,https://www.amazon.fr/dp/B07KM9XJM6,"https://images-eu.ssl-images-amazon.com/images/I/61VTe+3H-+L._AC_UL900_SR900,600_.jpg",,FR,1
509,11,B07V2BT4Q8,Norton 360 Premium 2024 |10 Appareils | 1 An d'Abonnement | Secure VPN - Password Manager - Dark web monitoring| PC/Mac/iOS/A,"20,79 €",4,1340.0,https://www.amazon.fr/dp/B07V2BT4Q8,"https://images-eu.ssl-images-amazon.com/images/I/61B-NZmJfKL._AC_UL900_SR900,600_.jpg",,FR,1
510,12,B092JLV7JX,Bitdefender Total Security | 5 appareils | 1 an | PC/Mac/Smartphone | Code envoyé par la poste,"29,99 €",4.7,2347.0,https://www.amazon.fr/dp/B092JLV7JX,"https://images-eu.ssl-images-amazon.com/images/I/61d1mUmPvIL._AC_UL900_SR900,600_.jpg",,FR,1
511,13,B0C5NKTDJN,"McAfee Total Protection 5 appareils 2025 | 2 ans | VPN sécurisé, logiciel de sécurité avec antivirus, gestionnaire de mots de","29,99 €",4.3,153.0,https://www.amazon.fr/dp/B0C5NKTDJN,"https://images-eu.ssl-images-amazon.com/images/I/61HNyBf+-yL._AC_UL900_SR900,600_.jpg",,FR,1
512,14,B08GFB6HLG,"McAfee Total Protection 1 appareil 2025 |12 mois|VPN sécurisé, logiciel de sécurité avec antivirus,gestionnaire de mots de pa","9,69 €",4,1526.0,https://www.amazon.fr/dp/B08GFB6HLG,"https://images-eu.ssl-images-amazon.com/images/I/61As+EkrInL._AC_UL900_SR900,600_.jpg",,FR,1
513,15,B0DPGMVKJM,"NordVPN Amazon Essentiel, 10 Appareils, 1 An, VPN et Gestionnaire de Mots de Passe, Code Numérique","49,99 €",3.7,145.0,https://www.amazon.fr/dp/B0DPGMVKJM,"https://images-eu.ssl-images-amazon.com/images/I/61lmSHvugqL._AC_UL900_SR900,600_.jpg",,FR,1
514,16,B0CYCHK792,"Office Suite 2025 compatible avec Microsoft Office 2024, 2021, 365, 2021, 2016, 2013, alimentée par Apache OpenOffice sur USB","19,99 €",3.6,60.0,https://www.amazon.fr/dp/B0CYCHK792,"https://images-eu.ssl-images-amazon.com/images/I/51lq6hO9VvL._AC_UL900_SR900,600_.jpg",,FR,1
515,17,B07H6GX1HP,Kaspersky Premium Total Security 2025 | 3 appareils | 1 an | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots ,"34,99 €",4.6,515.0,https://www.amazon.fr/dp/B07H6GX1HP,"https://images-eu.ssl-images-amazon.com/images/I/81Nk8ImzZ1L._AC_UL900_SR900,600_.jpg",,FR,1
516,18,B0BHXT9ZVY,Bitdefender Total Security 2025 | 3 Appareils | 1 An | PC/Mac/iOS/Android | Code d’activation par email | Renouvellement Auto,"32,00 €",3.8,157.0,https://www.amazon.fr/dp/B0BHXT9ZVY,"https://images-eu.ssl-images-amazon.com/images/I/61On9NbugFL._AC_UL900_SR900,600_.jpg",,FR,1
517,19,B09KTZW2PZ,"NordVPN Standard, 10 Appareils, 1 an, VPN & Cybersécurité, Code Numérique","39,99 €",3.7,145.0,https://www.amazon.fr/dp/B09KTZW2PZ,"https://images-eu.ssl-images-amazon.com/images/I/71iZHpRoZXL._AC_UL900_SR900,600_.jpg",,FR,1
518,20,B07H65S8NJ,Kaspersky Standard Anti-Virus 2025 | 1 appareil | 1 an | Sécurité Avancée | Protection bancaire | Optimisation des performanc,"18,99 €",4.3,598.0,https://www.amazon.fr/dp/B07H65S8NJ,"https://images-eu.ssl-images-amazon.com/images/I/71JWghFCOZL._AC_UL900_SR900,600_.jpg",,FR,1
519,21,B07H6D6Y5W,Kaspersky Premium Total Security 2025 | 5 appareils | 1 an | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots ,"39,99 €",4.6,694.0,https://www.amazon.fr/dp/B07H6D6Y5W,"https://images-eu.ssl-images-amazon.com/images/I/814rrD1iXfL._AC_UL900_SR900,600_.jpg",,FR,1
520,22,B09143HLGP,Kaspersky Premium Total Security 2025 | 3 appareils | 2 ans | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots,"69,49 €",4.6,515.0,https://www.amazon.fr/dp/B09143HLGP,"https://images-eu.ssl-images-amazon.com/images/I/813O9DSV6lL._AC_UL900_SR900,600_.jpg",,FR,1
521,23,B0BGPG72DM,"McAfee Total Protection 10 appareils 2025 | 15 mois | VPN sécurisé, logiciel de sécurité avec antivirus, gestionnaire de mots","18,99 €",4.3,66.0,https://www.amazon.fr/dp/B0BGPG72DM,"https://images-eu.ssl-images-amazon.com/images/I/61rOP9y4HeL._AC_UL900_SR900,600_.jpg",,FR,1
522,24,B07KM8R81Y,Bitdefender Antivirus Plus 2025 | 3 Appareils | 2 Ans| PC | Code d’activation par email | Renouvellement Automatique,"31,25 €",4.1,222.0,https://www.amazon.fr/dp/B07KM8R81Y,"https://images-eu.ssl-images-amazon.com/images/I/51Zd9filRBL._AC_UL900_SR900,600_.jpg",,FR,1
523,25,B07H5W98KT,Kaspersky Plus Internet Security 2025 | 3 appareils | 1 an | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots ,"29,99 €",4.4,417.0,https://www.amazon.fr/dp/B07H5W98KT,"https://images-eu.ssl-images-amazon.com/images/I/71pJSNgOGsL._AC_UL900_SR900,600_.jpg",,FR,1
524,26,B07KMBCRTV,Bitdefender Antivirus Plus 2025 | 1 Appareil | 1 An | PC | Code d’activation par email | Renouvellement Automatique,"16,99 €",4,203.0,https://www.amazon.fr/dp/B07KMBCRTV,"https://images-eu.ssl-images-amazon.com/images/I/51Wz843TGKL._AC_UL900_SR900,600_.jpg",,FR,1
525,27,B0CXZ5SX1B,"NordVPN Essentiel, Exclusivité Amazon, 10 Appareils, 1 An + 1 Mois Extra, Code Numérique","69,99 €",3.7,145.0,https://www.amazon.fr/dp/B0CXZ5SX1B,"https://images-eu.ssl-images-amazon.com/images/I/61-j3LsMu8L._AC_UL900_SR900,600_.jpg",,FR,1
526,28,B07KM85H7Y,Bitdefender Total Security 2025 | 5 Appareils | 1 An | PC/Mac/iOS/Android | Code d’activation par email | Renouvellement Auto,"34,95 €",4.2,662.0,https://www.amazon.fr/dp/B07KM85H7Y,"https://images-eu.ssl-images-amazon.com/images/I/61pKW+1v91L._AC_UL900_SR900,600_.jpg",,FR,1
527,29,B0CYLZZ3PB,LibreOffice 2025 Édition Familiale et Étudiant 2024 Professionnel Plus Business Compatible avec Microsoft Office Word Excel P,"19,99 €",4.1,145.0,https://www.amazon.fr/dp/B0CYLZZ3PB,"https://images-eu.ssl-images-amazon.com/images/I/4146TSFrRsL._AC_UL900_SR900,600_.jpg",,FR,1
528,30,B0CGZ6N92W,"NordVPN Premium, 1 An, Pack VPN & Logiciel de Cybersécurité, Code Numérique","109,99 €",3.7,145.0,https://www.amazon.fr/dp/B0CGZ6N92W,"https://images-eu.ssl-images-amazon.com/images/I/61ztybQActL._AC_UL900_SR900,600_.jpg",,FR,1
529,31,B0767FSC2K,"McAfee Total Protection 5 appareils 2025 |12 mois |VPN sécurisé, logiciel de sécurité avec antivirus, gestionnaire de mots de","12,70 €",4.4,1177.0,https://www.amazon.fr/dp/B0767FSC2K,"https://images-eu.ssl-images-amazon.com/images/I/61YHeUShINL._AC_UL900_SR900,600_.jpg",,FR,1
530,32,B07V2BWFZG,Norton 360 Deluxe |3 Appareils | 1 An d'Abonnement en renouvellement automatique |Téléchargement,"27,99 €",4,1312.0,https://www.amazon.fr/dp/B07V2BWFZG,"https://images-eu.ssl-images-amazon.com/images/I/61B4zp78z8L._AC_UL900_SR900,600_.jpg",,FR,1
531,33,B07KM85H83,Bitdefender Total Security 2025 | 10 Appareils | 2 Ans | PC/Mac/iOS/Android | Code d’activation par email | Renouvellement Au,"67,50 €",4,830.0,https://www.amazon.fr/dp/B07KM85H83,"https://images-eu.ssl-images-amazon.com/images/I/61tdHfHxD5L._AC_UL900_SR900,600_.jpg",,FR,1
532,34,B076JK8Y3G,Adobe Creative Cloud 1TB:Photoshop&Lightroom | 1 an | PC/Mac | Téléchargement,"193,99 €",4.9,4.0,https://www.amazon.fr/dp/B076JK8Y3G,"https://images-eu.ssl-images-amazon.com/images/I/71NkGj5bn5L._AC_UL900_SR900,600_.jpg",,FR,1
533,35,B0DPGND8X1,"NordVPN Amazon Essentiel, 10 Appareils, 1 Mois, VPN et Gestionnaire de Mots de Passe, Code Numérique","10,99 €",3.7,145.0,https://www.amazon.fr/dp/B0DPGND8X1,"https://images-eu.ssl-images-amazon.com/images/I/61P1IgT5lYL._AC_UL900_SR900,600_.jpg",,FR,1
534,36,B092F4ZXT7,Avast Premium Security 2025 | 10 appareils |Antivirus| 1 An | Code d'activation envoi par email,"8,99 €",4.1,162.0,https://www.amazon.fr/dp/B092F4ZXT7,"https://images-eu.ssl-images-amazon.com/images/I/71DoBYSLgKL._AC_UL900_SR900,600_.jpg",,FR,1
535,37,B07V5KKP16,Norton 360 Standard |1 Appareil | 1 An d'Abonnement en renouvellement automatique |Téléchargement,"11,50 €",3.6,411.0,https://www.amazon.fr/dp/B07V5KKP16,"https://images-eu.ssl-images-amazon.com/images/I/61VZX5KVM+L._AC_UL900_SR900,600_.jpg",,FR,1
536,38,B0BGPL5V22,"McAfee Total Protection 3 appareils 2025 | 15 mois |VPN sécurisé, logiciel de sécurité avec antivirus, gestionnaire de mots d","15,99 €",4.2,182.0,https://www.amazon.fr/dp/B0BGPL5V22,"https://images-eu.ssl-images-amazon.com/images/I/61Wde-4B37L._AC_UL900_SR900,600_.jpg",,FR,1
537,39,B0CJL7X3HK,Norton 360 Deluxe 2024 | 5 appareils | 24 Mois d'Abonnement en renouvellement automatique| Téléchargement,"37,50 €",4,1496.0,https://www.amazon.fr/dp/B0CJL7X3HK,"https://images-eu.ssl-images-amazon.com/images/I/619SzgKJIvL._AC_UL900_SR900,600_.jpg",,FR,1
538,40,B0913XRZR1,Kaspersky Premium Total Security 2025 | 5 appareils | 2 ans | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots,"74,99 €",4.6,694.0,https://www.amazon.fr/dp/B0913XRZR1,"https://images-eu.ssl-images-amazon.com/images/I/81Bg4pwQAyL._AC_UL900_SR900,600_.jpg",,FR,1
539,41,B07H5W98KR,Kaspersky Standard Anti-Virus 2025 |3 appareils | 1 an | Sécurité Avancée | Protection bancaire | Optimisation des performanc,"27,99 €",4.5,195.0,https://www.amazon.fr/dp/B07H5W98KR,"https://images-eu.ssl-images-amazon.com/images/I/71zz1VwPXzL._AC_UL900_SR900,600_.jpg",,FR,1
540,42,B0914545FB,Kaspersky Premium Total Security 2025 | 1 appareil | 2 ans | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots ,"59,99 €",4.6,237.0,https://www.amazon.fr/dp/B0914545FB,"https://images-eu.ssl-images-amazon.com/images/I/81KLpfXy+LL._AC_UL900_SR900,600_.jpg",,FR,1
541,43,B0B75YP39Z,"Bitdefender Total Security, mise à jour possible vers la dernière version| 3 appareils | 1 An | PC/MAC/smartphone","26,99 €",4.7,2347.0,https://www.amazon.fr/dp/B0B75YP39Z,"https://images-eu.ssl-images-amazon.com/images/I/61d1mUmPvIL._AC_UL900_SR900,600_.jpg",,FR,1
542,44,B07QBLYTYX,Hollow Knight,"29,99 €",4.6,682.0,https://www.amazon.fr/dp/B07QBLYTYX,"https://images-eu.ssl-images-amazon.com/images/I/719+fL1LgML._AC_UL900_SR900,600_.jpg",,FR,1
543,45,B0BNM71568,"NordVPN Standard, 10 Appareils, 1 Mois, VPN & Cybersécurité, Code Numérique","12,95 €",3.7,145.0,https://www.amazon.fr/dp/B0BNM71568,"https://images-eu.ssl-images-amazon.com/images/I/61EqSL7x+aL._AC_UL900_SR900,600_.jpg",,FR,1
544,46,B07H66B936,Kaspersky Plus Internet Security 2025 | 5 appareils | 1 an | Anti-Phishing et Pare-feu | VPN illimité | Gestionnaire de mots ,"34,99 €",4.6,162.0,https://www.amazon.fr/dp/B07H66B936,"https://images-eu.ssl-images-amazon.com/images/I/71eDtsMq2NL._AC_UL900_SR900,600_.jpg",,FR,1
545,47,B07KM8R157,Bitdefender Total Security 2025 | 10 Appareils | 1 An | PC/Mac/iOS/Android | Code d’activation par email | Renouvellement Aut,"49,00 €",4,830.0,https://www.amazon.fr/dp/B07KM8R157,"https://images-eu.ssl-images-amazon.com/images/I/61ftGsg7r0L._AC_UL900_SR900,600_.jpg",,FR,1
546,48,B07HHK54JM,Kaspersky VPN Secure Connection | 5 Appareils | 1 Compte Utilisateur | Abonnement Mensuel | Windows/Mac/Android/iOS | Code d’,"2,71 €",3.6,44.0,https://www.amazon.fr/dp/B07HHK54JM,"https://images-eu.ssl-images-amazon.com/images/I/61unu3LXxjL._AC_UL900_SR900,600_.jpg",,FR,1
547,49,B00EV5540G,Adobe Creative Cloud All Apps|Étudiants/Enseignants|1 an|PC/Mac|Téléchargement,"159,99 €",4,87.0,https://www.amazon.fr/dp/B00EV5540G,"https://images-eu.ssl-images-amazon.com/images/I/818B7aUi8JL._AC_UL900_SR900,600_.jpg",,FR,1
548,50,B0CN8664T8,"ESET HOME Security Premium 2025 | 3 appareils | 1 an | Suite de sécurité, Gestionnaire de mots de passe, Chiffrement renforcé","57,99 €",3.8,5.0,https://www.amazon.fr/dp/B0CN8664T8,"https://images-eu.ssl-images-amazon.com/images/I/81Q5PZjHJUL._AC_UL900_SR900,600_.jpg",,FR,1
549,51,B07DX5Y9VQ,Bitdefender Antivirus Plus | 1 appareil | 1 An | PC | Code d'activation envoyé par la poste,"14,99 €",4.2,312.0,https://www.amazon.fr/dp/B07DX5Y9VQ,"https://images-eu.ssl-images-amazon.com/images/I/61htxCQRWvL._AC_UL900_SR900,600_.jpg",,FR,2
550,52,B0BKGCZ9TL,"OfficeSuite Home & Business – Licence à vie – Documents, Sheets, Slides, PDF, Mail & Calendar pour 1 PC Windows","99,99 €",4.3,63.0,https://www.amazon.fr/dp/B0BKGCZ9TL,"https://images-eu.ssl-images-amazon.com/images/I/61czbbiglxL._AC_UL900_SR900,600_.jpg",,FR,2
551,53,B0BLK7RCY6,"Office Suite 2025 sur CD compatible avec Microsoft Office 2024, 365, 2021, 2019, 2016, 2013, 2010, 2007 Word Excel PowerPoint","19,99 €",3.9,372.0,https://www.amazon.fr/dp/B0BLK7RCY6,"https://images-eu.ssl-images-amazon.com/images/I/71gNKoc3EQL._AC_UL900_SR900,600_.jpg",,FR,2
552,54,B0CGJHJHMG,"Microsoft 365 Personnel, Office 365 apps, 1 personne, 1 an, PC/MAC, tablette et smartphone, Box","98,00 €",4.2,134.0,https://www.amazon.fr/dp/B0CGJHJHMG,"https://images-eu.ssl-images-amazon.com/images/I/51zCGtbPFML._AC_UL900_SR900,600_.jpg",,FR,2
553,55,B0957F3HGR,"McAfee Total Protection 5 appareils 2025 |12 mois | VPN sécurisé, logiciel de sécurité avec antivirus, gestionnaire de mots d","17,00 €",3.3,3.0,https://www.amazon.fr/dp/B0957F3HGR,"https://images-eu.ssl-images-amazon.com/images/I/61Xeb7iNcML._AC_UL900_SR900,600_.jpg",,FR,2
554,56,B07DX1TXZ6,Bitdefender Antivirus Plus | 3 appareils | 2 Ans | PC | Code d'activation envoyé par la poste,"29,99 €",4.4,346.0,https://www.amazon.fr/dp/B07DX1TXZ6,"https://images-eu.ssl-images-amazon.com/images/I/61htxCQRWvL._AC_UL900_SR900,600_.jpg",,FR,2
555,57,B0DHF23R7T,Adobe Photoshop Elements 2025 |Licence 3 ans | 1 appareil |1 Usager|PC/Mac|Téléchargement | Standard | Ajoutez du mouvement g,"83,18 €",3.5,9.0,https://www.amazon.fr/dp/B0DHF23R7T,"https://images-eu.ssl-images-amazon.com/images/I/61Fl263o-BL._AC_UL900_SR900,600_.jpg",,FR,2
556,58,B018BDHJVK,"Effaceur & formateur de disque dur pour les systèmes d'exploitation Windows 10 / 8 / 7 / Vista / XP (32 & 64 Bit), destructeu","15,11 €",4.1,325.0,https://www.amazon.fr/dp/B018BDHJVK,"https://images-eu.ssl-images-amazon.com/images/I/61J99Rw4QpL._AC_UL900_SR900,600_.jpg",,FR,2
557,59,B0BGPNGB21,"McAfee Total Protection 5 appareils 2025 | 15 mois |VPN sécurisé, logiciel de sécurité avec antivirus, gestionnaire de mots d","17,99 €",4.2,210.0,https://www.amazon.fr/dp/B0BGPNGB21,"https://images-eu.ssl-images-amazon.com/images/I/61Dowqn3WRL._AC_UL900_SR900,600_.jpg",,FR,2
558,60,B09143H3BQ,Kaspersky Standard Anti-Virus 2025 | 1 appareil | 2 ans | Sécurité Avancée | Protection bancaire | Optimisation des performan,"36,99 €",4.3,598.0,https://www.amazon.fr/dp/B09143H3BQ,"https://images-eu.ssl-images-amazon.com/images/I/71Q1M7XIhtL._AC_UL900_SR900,600_.jpg",,FR,2
559,61,B07KM9W64T,Bitdefender Internet Security 2025 | 1 Appareil | 1 An | PC | Code d’activation par email | Renouvellement Automatique,"29,99 €",4.3,769.0,https://www.amazon.fr/dp/B07KM9W64T,"https://images-eu.ssl-images-amazon.com/images/I/61qjPQYEwLL._AC_UL900_SR900,600_.jpg",,FR,2
560,62,B07DX6TVL7,Bitdefender Internet Security | 5 appareils | 2 Ans | PC | Code envoyé par la poste,"44,99 €",4.3,769.0,https://www.amazon.fr/dp/B07DX6TVL7,"https://images-eu.ssl-images-amazon.com/images/I/61EnvPf+cVL._AC_UL900_SR900,600_.jpg",,FR,2
561,63,B08JHDWSF2,D-S Systems Clé d’Installation Compatible Avec macOS 10.12 Sierra USB OS X (Clé) d'installation Amorçable Récupération Bootab,"18,95 €",4.5,72.0,https://www.amazon.fr/dp/B08JHDWSF2,"https://images-eu.ssl-images-amazon.com/images/I/81SnWANJeaL._AC_UL900_SR900,600_.jpg",,FR,2
562,64,B0DPGN7MJW,"NordVPN Amazon Essentiel, 10 Appareils, 6 Mois, VPN et Gestionnaire de Mots de Passe, Code Numérique","34,99 €",3.7,145.0,https://www.amazon.fr/dp/B0DPGN7MJW,"https://images-eu.ssl-images-amazon.com/images/I/61ZOuqA8z2L._AC_UL900_SR900,600_.jpg",,FR,2
563,65,B00EV554A6,Adobe Creative Cloud All Apps | 1 an | PC/Mac | Téléchargement,"419,99 €",4,87.0,https://www.amazon.fr/dp/B00EV554A6,"https://images-eu.ssl-images-amazon.com/images/I/61k+JK+nnjL._AC_UL900_SR900,600_.jpg",,FR,2
564,66,B07V7W568V,Norton 360 Standard |1 Appareil | 1 An d'Abonnement en renouvellement automatique | Secure VPN - Password Manager | Sauvegard,"24,82 €",3.6,411.0,https://www.amazon.fr/dp/B07V7W568V,"https://images-eu.ssl-images-amazon.com/images/I/71yd9K7JlvL._AC_UL900_SR900,600_.jpg",,FR,2
565,67,B0BGPPLP5C,Bitdefender Premium VPN 2025 | 10 appareils | 1 An | PC/Mac/Smartphone | Code d'activation envoyé par la poste,"29,99 €",4.5,136.0,https://www.amazon.fr/dp/B0BGPPLP5C,"https://images-eu.ssl-images-amazon.com/images/I/51854ZEGPFL._AC_UL900_SR900,600_.jpg",,FR,2
566,68,B0CGZ49T32,"NordPass Premium, 1 An, Gestionnaire de Mots de Passe, Code Numérique","32,99 €",3.7,145.0,https://www.amazon.fr/dp/B0CGZ49T32,"https://images-eu.ssl-images-amazon.com/images/I/61XehVNDNML._AC_UL900_SR900,600_.jpg",,FR,2
567,69,B0CBC4RQRJ,"Nero MP4 Converter | Video Converter | Convertir DVD en Mp3 | Audio Converter Software | Formats vidéo : MP4, MPEG, VOB, DAT ","28,45 €",3.4,87.0,https://www.amazon.fr/dp/B0CBC4RQRJ,"https://images-eu.ssl-images-amazon.com/images/I/51-Gn8AYerL._AC_UL900_SR900,600_.jpg",,FR,2
568,70,B083QHKNCP,"OfficeSuite Personal – Version complète – Documents, Sheets, Slides, PDF, Mail & Calendar pour 1 PC Windows et 2 appareils mo","39,99 €",3.6,108.0,https://www.amazon.fr/dp/B083QHKNCP,"https://images-eu.ssl-images-amazon.com/images/I/513iWPhcf4L._AC_UL900_SR900,600_.jpg",,FR,2
569,71,B0CKTYG32Q,ESET NOD32 Antivirus 2025 | 2 appareils | 1 an | Antivirus pour Ordinateur - Protection multicouche - Anti-hammeçonnage | Win,"34,99 €",,,https://www.amazon.fr/dp/B0CKTYG32Q,"https://images-eu.ssl-images-amazon.com/images/I/81TtbanrFtL._AC_UL900_SR900,600_.jpg",,FR,2
570,72,B0D66TBLP7,MAGIX Music Maker 2025 Premium - MUSIC MADE EASY | Logiciel audio | Programme musical | pour Windows 10/11 | 1 licence complè,"31,99 €",3.7,128.0,https://www.amazon.fr/dp/B0D66TBLP7,"https://images-eu.ssl-images-amazon.com/images/I/61s+7h6DuJL._AC_UL900_SR900,600_.jpg",,FR,2
